CustomerID,Customer Name ,email_address,Phone Number,Country,Signup Date,Loyalty Tier,Age,Marketing Opt-In,Customer Segment,"Notes (internal use only, ignore)"
CUST-2726,COLLIN JOHNSON,collin.johnsonhotmail.com,706.303.3705,UK,2022-10-26,Silver,33.0,Y,vip,VIP - handle with care
CUST-2727,Angela Woods,angela.woods@@gmail.com,call-me-maybe,CA,07/06/2025,GOLD,150.0,1,Wholesale,N/A
CUST-2728,Valerie Wong,valerie.wong@gmail.com,(728) 556-5932,canada,05-May-2024,GOLD,41.0,Y,VIP,
CUST-2729,Timothy Brown,timothy.brown@company.co,534.350.6011,CA,2022-01-21,Silver,,,retail ,called twice re: refund
CUST-2730,Mr. Richard Decker,mr..richard.decker@yahoo.com,+1-246-694-9628,RSA,22-Mar-2023,,,1,Retail,N/A
CUST-2731,TERRY BROWN  ,terry.brown@outlook.com,###-###-####,Brasil,"November 15, 2022",Platinum,39.0,1,Wholesale,VIP - handle with care
CUST-2732,Jennifer Duran,jennifer.duran@hotmail.com,+1-195-601-6333,Brazil,05/23/2024,Silver,62.0,1,retail ,VIP - handle with care
CUST-2733,Michael Perkins,michael.perkins@outlook.com,8221487856,DE,"December 26, 2021",Platinum,64.0,N,B2B,called twice re: refund
CUST-2734,Debra Drake,debra.drake@hotmail.com,920,India,04/03/2025,,20.0,0,retail ,
CUST-2735,Michelle Wilson,michelle.wilson@company.co,+1-789-284-7580,australia,09/04/2022,Bronze,150.0,FALSE,Retail,
CUST-2736,Javier Thomas,javier.thomas@company.co,+1-726-701-2699,france,11/25/2024,GOLD,33.0,Y,vip,VIP - handle with care
CUST-2737,Norma Serrano,norma.serrano@company.co,+1-869-928-5761,Nigeria,06/06/2021,,51.0,Yes,retail ,N/A
CUST-2738,Charles George,charles.george@outlook.com,call-me-maybe,USA,2026/06/21,,29.0,Y,Wholesale,
CUST-2739,Kayla Strickland,kayla.strickland@company.co,130.361.4413,ZA,2023/11/18,Platinum,29.0,Y,Wholesale,VIP - handle with care
CUST-2740,Jason Miller,jason.miller@gmail.com,806.737.1555,BR,2023-11-25,Silver,65.0,FALSE,B2B,
CUST-2741,Ryan Glenn,ryan.glenn@hotmail.com,158.922.4050,Nigeria,2024/06/19,,56.0,N,B2B,called twice re: refund
CUST-2742,John Cameron,john.cameron@hotmail.com,106.445.2802,Nigéria,"March 22, 2022",GOLD,44.0,1,VIP,
CUST-2743,Ashley Young,ashley.young@company.co,(354) 725-8488,U.S.A.,2024-03-06,GOLD,24.0,0,retail ,
CUST-2744, Thomas Chapman,thomas.chapman@gmail.com,call-me-maybe,Germany,04/28/2026,Silver,43.0,1,Retail,
CUST-2745,Gregory Liu,gregory.liu@outlook.com,(382) 150-5054,RSA,10-May-2024,GOLD,32.0,0,retail ,VIP - handle with care
CUST-2746,Gwendolyn Hughes,gwendolyn.hughes@yahoo.com,+1-124-797-5256,canada,2022/04/29,Gold,54.0,0,Wholesale,VIP - handle with care
CUST-2747,Daniel Harrell,daniel.harrell@yahoo.com,777.471.5085,Brazil,"June 10, 2024",,-2.0,,VIP,called twice re: refund
CUST-2748,tina hudson,tina.hudson @hotmail.com,(726) 515-9851,Canada,2024/09/10,GOLD,57.0,Yes,vip,VIP - handle with care
CUST-2749,Chad Brown,chad.brown@company.co,758.249.1624,Britain,2022-04-25,,,Yes,Retail,called twice re: refund
CUST-2750,Susan Ballard,susan.ballard@yahoo.com,9616193638,United States of America,19-Nov-2022,,40.0,No,vip,called twice re: refund
CUST-2751,Isaac Rice,isaac.rice @outlook.com,8724828891,canada,2024-08-03,bronze,21.0,Y,Wholesale,N/A
CUST-2752,Debbie Perkins,debbie.perkins@company.co,(199) 581-3835,France,12/07/2023,GOLD,74.0,TRUE,Wholesale,called twice re: refund
CUST-2753,Diana Moore,diana.moore@outlook.com,+1-231-880-2475,U.K.,2024/03/14,Gold,60.0,Yes,Wholesale,
CUST-2754,Michael Palmer,michael.palmer@company.co,983.773.5417,CA,2022/09/27,,37.0,N,vip,
CUST-2755,Renee Warren,renee.warren@outlook.com,call-me-maybe,germany,2021-01-11,,45.0,1,VIP,
CUST-2756,Jennifer Hayes,jennifer.hayes@company.co,(502) 551-4390,AU,"May 10, 2026",,63.0,No,Wholesale,
CUST-2757,Andrew Wolfe,andrew.wolfe@hotmail.com,626.929.9141,Britain,09-Oct-2023,Platinum,,1,Wholesale,VIP - handle with care
CUST-2758,Joanne Ochoa,joanne.ochoa@yahoo.com,(575) 465-1008,RSA,2025/03/29,Platinum,51.0,TRUE,Retail,
CUST-2062,Bradley Daniel MD,bradley.daniel.md@hotmail.com,(929) 592-2967,australia,20-Apr-2024,Bronze,50.0,FALSE,VIP,N/A
CUST-2760,Timothy Rivera,timothy.rivera@gmail.com,3361562253,Brasil,2022/07/13,Platinum,64.0,1,Retail,N/A
CUST-2761,Willie Maxwell,willie.maxwell@hotmail.com,+1-606-984-2275,Germany,08/30/2022,GOLD,45.0,0,Wholesale,N/A
CUST-2762,Joseph Garrison,joseph.garrison@hotmail.com,1436697966,Canada,09/05/2026,GOLD,29.0,No,Wholesale,
CUST-2763,Brandon Hunt,brandon.hunt@yahoo.com,###-###-####,France,"November 15, 2025",Silver,,Y,B2B,
CUST-2764,Jessica Black,jessica.black@yahoo.com,(678) 146-2716,Germany,"January 26, 2026",Platinum,71.0,0,Wholesale,called twice re: refund
CUST-2765,Brian David,brian.david@yahoo.com,799.980.4229,S. Africa,12-Jan-2023,Bronze,50.0,N,VIP,
CUST-1531,SHERRI CHAMBERS,sherri.chambers@gmail.com,+1-906-420-8477,RSA,30-Oct-2024,GOLD,22.0,N,Wholesale,N/A
CUST-2767,Diana Caldwell,diana.caldwell@outlook.com,+1-259-804-4732,Brasil,23-Jun-2026,Gold,42.0,,Wholesale,called twice re: refund
CUST-2768,Susan Hunter,susan.hunter@company.co,523.527.7195,DE,06/01/2026,Platinum,48.0,N,Wholesale,
CUST-2769,Christopher Collins,christopher.collins@outlook.com,+1-168-544-2822,Brazil,01/07/2026,Gold,-1.0,FALSE,Wholesale,
CUST-2770,Janet Leon,janet.leon@gmail.com,(552) 408-4977,Canada,2026/04/02,GOLD,-3.0,1,VIP,VIP - handle with care
CUST-2771,Jeanette Adkins,jeanette.adkins@yahoo.com,call-me-maybe,England,05/09/2022,,,1,VIP,
CUST-2772,erik  guerrero,erik.guerrero@gmail.com,(336) 696-5320,England,2021-08-15,,70.0,TRUE,retail ,called twice re: refund
CUST-2642,Diane Wilson,diane.wilson@gmail.com,5442855570,france,2026/05/04,Platinum,57.0,TRUE,vip,
CUST-2774,Michael Mcdonald,michael.mcdonald@yahoo.com,160.241.3063,germany,20/04/2021,Silver,60.0,FALSE,vip,
CUST-2775,Laura Jensen,laura.jensen@hotmail.com,call-me-maybe,U.K.,"December 19, 2027",Bronze,50.0,0,vip,VIP - handle with care
CUST-2776,sarah  phillips,sarah.phillips@outlookcom,###-###-####,United States,2025-08-19,Gold,60.0,FALSE,vip,
CUST-2777,Robert Gamble,robert.gamble@company.co,+1-834-362-3157,Brazil,02/05/2026,Silver,29.0,No,VIP,N/A
CUST-2778,Joshua Martinez,joshua.martinez@outlookcom,454.131.9541,India,2023/06/16,Silver,22.0,,retail ,called twice re: refund
CUST-2027,OLIVIA LOPEZ,olivia.lopez@company.co,110.837.3207,India,2022-04-11,,150.0,0,VIP,
CUST-2780,Timothy Glover,timothy.glover@outlook.com,324,Deutschland,2026/06/24,GOLD,42.0,1,Wholesale,VIP - handle with care
CUST-2781,Adam Hendricks,adam.hendricks@yahoo.com,+1-200-404-4318,U.S.A.,01/20/2021,,36.0,Y,Wholesale,VIP - handle with care
CUST-2782,Laura Taylor,laura.taylor@company.co,(358) 471-6984,U.K.,23/06/2021,,70.0,1,vip,
CUST-2783,  jerry johnson  ,jerry.johnson@gmail.com,+1-396-491-1390,Australia,"November 15, 2025",bronze,39.0,1,Wholesale,VIP - handle with care
CUST-2784,Amber Buck,amber.buck@hotmail.com,###-###-####,BR,10/31/2021,,69.0,TRUE,Wholesale,called twice re: refund
CUST-2785,Kirk Macias,kirk.macias@yahoo.com,+1-598-102-9116,Britain,03/12/2026,Bronze,39.0,Yes,Retail,N/A
CUST-2786,Terri Tyler,terri.tyler@yahoo.com,3965075256,canada,04/21/2026,Bronze,,N,Wholesale,N/A
CUST-2787,John Gonzalez,john.gonzalez@gmail.com,(149) 831-9042,Bharat,2024/01/07,,,No,Wholesale,
CUST-2788,Amanda Smith,amanda.smith@yahoo.com,+1-113-628-4565,Brasil,27/05/2026,Platinum,150.0,TRUE,Wholesale,VIP - handle with care
CUST-2789,John Brown,john.brown@hotmail.com,+1-498-866-5753,Nigéria,01/12/2023,,62.0,TRUE,B2B,N/A
CUST-2790,Tracy Ford,tracy.ford@gmail.com,700.408.5689,France,01/05/2026,bronze,54.0,FALSE,VIP,N/A
CUST-2791,Cindy Wilson MD,cindy.wilson.md@gmail.com,381.998.3970,Germany,20-Feb-2026,bronze,62.0,TRUE,vip,
CUST-2792,KATHLEEN MUNOZ  ,kathleen.munoz@company.co,(160) 232-3400,AU,2024-09-28,Gold,34.0,FALSE,Retail,called twice re: refund
CUST-2793,Jennifer Campos,jennifer.campos@companyco,294,DE,"February 20, 2025",Gold,75.0,,retail ,
CUST-2794,Alexander Watson,alexander.watson@outlook.com,5473601977,Brazil,13-Oct-2024,Bronze,22.0,,Wholesale,
CUST-2795,Michelle Fuller,michelle.fuller@outlook.com,(317) 291-2922,UK,2021/08/16,bronze,31.0,0,Wholesale,N/A
CUST-2796,Jennifer Edwards,jennifer.edwards@company.co,(244) 211-6399,CA,09/02/2023,,73.0,,Retail,
CUST-2797,John Perry,john.perry@hotmail.com,9871908937,U.S.A.,07/03/2025,Silver,60.0,,Wholesale,
CUST-2798,Hannah Hall,hannah.hall@yahoo.com,551,NG,12/09/2024,,51.0,No,Retail,
CUST-2799,Carrie Mills  ,carrie.mills@outlookcom,+1-103-276-4185,Canada,"September 28, 2021",Platinum,60.0,1,Wholesale,
CUST-2800,Carl  Phelps,carl.phelps@hotmail.com,(921) 635-2828,Britain,"January 17, 2021",Platinum,31.0,No,B2B,N/A
CUST-2801,Rebecca Little,rebecca.little@company.co,+1-612-984-9081,india,12/09/2025,Gold,150.0,N,Wholesale,called twice re: refund
CUST-2802,christina lopez,christina.lopezgmail.com,4646399410,U.K.,05/01/2024,GOLD,70.0,Yes,Wholesale,
CUST-2803,Donna Cooper,donna.cooper@yahoo.com,912,Canada,00/00/2025,Bronze,41.0,No,Wholesale,VIP - handle with care
CUST-2804,Michelle Estrada,michelle.estrada@hotmail.com,5567607595,Brasil,2025/03/25,,47.0,Y,VIP,VIP - handle with care
CUST-2805,Barbara Foster,barbara.foster@company.co,(185) 225-8916,Bharat,"February 26, 2024",Silver,150.0,1,VIP,
CUST-2806,Matthew Webb,matthew.webb@gmailcom,752.911.5648,Brazil,11/20/2025,Gold,20.0,N,VIP,
CUST-2807,Jennifer Wilson,jennifer.wilson@yahoo.com,call-me-maybe,Nigéria,2023-06-26,bronze,150.0,0,retail ,called twice re: refund
CUST-2808,Mark Lowe,mark.lowe@yahoo.com,+1-386-618-8105,S. Africa,2025/09/21,Silver,19.0,Y,Wholesale,
CUST-2809,Lisa Werner,lisa.werner@hotmail.com,+1-354-576-2425,Brazil,20/04/2022,bronze,-5.0,,retail ,
CUST-2810,KRISTIN JONES,kristin.jones@company.co,5453612395,DE,"March 21, 2024",Silver,74.0,Yes,Wholesale,
CUST-2811,TIMOTHY PUGH,timothy.pugh@outlook.com,+1-718-305-6315,Brasil,2022-05-17,Gold,47.0,1,vip,
CUST-2812,Joseph Holder,joseph.holder@yahoo.com,540.173.8532,S. Africa,"December 08, 2021",bronze,60.0,Yes,Wholesale,called twice re: refund
CUST-2813,Donald Atkinson,donald.atkinson@outlook.com,+1-729-425-6032,South Africa,"May 18, 2024",,,N,B2B,called twice re: refund
CUST-2814,Vanessa Melton,vanessa.melton@outlook.com,+1-964-624-5746,india,2021-12-07,Gold,-5.0,Y,Wholesale,called twice re: refund
CUST-2815,Calvin Meyer,calvin.meyer@hotmail.com,+1-611-270-1377,France,"February 21, 2023",,51.0,,Retail,VIP - handle with care
CUST-2816,Donald Deleon,donald.deleon@hotmail.com,+1-429-163-2280,united states,"March 24, 2026",Platinum,45.0,Yes,Retail,
CUST-2817,Alec Silva,alec.silva@company.co,384,ZA,22-May-2024,Gold,74.0,1,retail ,called twice re: refund
CUST-2818,Kristy Estrada,kristy.estrada@yahoo.com,5679206633,Britain,2024-05-24,Silver,31.0,1,retail ,
CUST-2819,Hannah Haynes,hannah.haynes@company.co,+1-454-988-6070,Deutschland,"December 18, 2023",Platinum,21.0,TRUE,Wholesale,
CUST-2820,Brian Daniel,brian.daniel@outlook.com,4692694328,FR,2022-01-25,bronze,52.0,Y,Wholesale,N/A
CUST-2821,John Ellison,john.ellison@hotmail.com,###-###-####,nigeria,2024/12/25,,42.0,TRUE,B2B,
CUST-2822,Virginia Myers,virginia.myers@outlook.com,207.341.4114,Brazil,04/09/2023,GOLD,32.0,Y,B2B,
CUST-2823,Peggy Carter,peggy.carter@@gmail.com,(883) 891-6692,canada,2026-06-11,GOLD,23.0,TRUE,Wholesale,
CUST-2824,Pamela Rogers,pamela.rogers@outlook.com,###-###-####,U.S.A.,10-Nov-2024,bronze,-4.0,Yes,Wholesale,
CUST-2825,Teresa Scott,teresa.scott@hotmail.com,422.791.7495,france,2025/10/31,Platinum,47.0,0,Wholesale,N/A
CUST-2826,michelle casey,michelle.casey@company.co,4072791373,US,18/01/2021,Bronze,,N,vip,VIP - handle with care
CUST-2827,Adam Douglas,adam.douglas@gmail.com,219.835.9338,Bharat,"August 15, 2025",Gold,59.0,No,retail ,called twice re: refund
CUST-2828,Amanda Monroe,amanda.monroe@yahoo.com,1167973061,South Africa,2021-07-17,bronze,48.0,Y,vip,called twice re: refund
CUST-2829,Lori Collins,lori.collins@outlook.com,239.990.7262,nigeria,10/03/2024,,45.0,TRUE,Wholesale,N/A
CUST-2830,Tanya Rice,tanya.rice@gmail.com,(203) 203-5809,U.S.A.,07/09/2025,Bronze,46.0,,Wholesale,N/A
CUST-2831,Kevin Brown,kevin.brown@hotmail.com,(777) 191-8355,BR,2024/10/03,Platinum,73.0,Yes,VIP,N/A
CUST-2832,Kevin Washington,kevin.washington@gmail.com,580.201.4246,Bharat,2024/01/28,Silver,70.0,1,VIP,called twice re: refund
CUST-2833,Joel Murray,joel.murray@hotmail.com,4953058610,Deutschland,2021/07/02,,37.0,No,vip,called twice re: refund
CUST-2834,Janice Salazar,janice.salazar@company.co,2612273503,NG,2024-10-23,,46.0,0,VIP,
CUST-2835,William Higgins,william.higgins@yahoo.com,698.828.8975,FR,24-Mar-2026,,56.0,TRUE,retail ,called twice re: refund
CUST-2836,Sharon Vargas,sharon.vargas@yahoo.com,272.522.8139,United Kingdom,2022-08-17,,61.0,,Wholesale,N/A
CUST-2837,Joseph Ramos,joseph.ramos@gmail.com,+1-544-273-7452,australia,2024-03-13,bronze,75.0,0,Wholesale,VIP - handle with care
CUST-2838,Timothy Mccormick,timothy.mccormick@yahoo.com,+1-328-846-6837,Brazil,11/14/2025,Platinum,-1.0,,VIP,
CUST-2839,Vanessa Gibson,vanessa.gibson@hotmail.com,+1-463-696-8352,france,27/06/2023,,,FALSE,retail ,called twice re: refund
CUST-2840,Mark Sherman,mark.sherman@company.co,(450) 307-3467,Britain,2022-12-06,Gold,,TRUE,Wholesale,VIP - handle with care
CUST-2841,Kyle Miller,kyle.miller@gmail.com,4108796086,S. Africa,05-Nov-2027,Bronze,30.0,No,Retail,
CUST-2842,Keith Robinson,keith.robinson@yahoo.com,204,DE,"October 03, 2021",bronze,42.0,Y,VIP,N/A
CUST-2843,Stephen Newton,stephen.newton@company.co,+1-382-959-6534,U.K.,2025-10-19,Gold,-4.0,N,B2B,
CUST-2844,Paul Weaver,paul.weaver@company.co,+1-616-172-5987,CA,"September 13, 2023",Bronze,28.0,FALSE,Wholesale,N/A
CUST-2845,daniel ellis,daniel.ellis@yahoo.com,991.360.7563,Nigeria,"May 02, 2025",,21.0,,Wholesale,
CUST-2846,Andrew Gilbert,andrew.gilbert@outlook.com,call-me-maybe,NG,2025-10-30,Platinum,,0,B2B,called twice re: refund
CUST-2847,Paula Braun,paula.braun@yahoo.com,+1-546-676-2964,Australia,2023/05/16,Silver,29.0,0,Retail,called twice re: refund
CUST-2848,Paul Summers,paul.summers@yahoo.com,8499204793,RSA,13/07/2022,Gold,61.0,FALSE,vip,
CUST-2849,Erica Carter  ,erica.carter@company.co,(554) 168-7299,Brazil,2026/01/02,bronze,63.0,N,VIP,
CUST-2850,Nathan Lopez,nathan.lopez@yahoo.com,638.291.3891,Canada,2021-06-05,,66.0,1,retail ,N/A
CUST-2851,Robert Sullivan,robert.sullivan@gmail.com,+1-907-445-6323,france,2022-09-23,,150.0,Y,vip,
CUST-2852,COREY MEYER,corey.meyer@hotmail.com,(344) 594-3761,CA,2025/03/14,Bronze,150.0,FALSE,VIP,called twice re: refund
CUST-2853,Audrey Romero,audrey.romero@company.co,(544) 501-4727,U.K.,"April 12, 2025",,57.0,Y,retail ,called twice re: refund
CUST-2854,Rebecca Lynch,rebecca.lynch@yahoo.com,call-me-maybe,India,"May 15, 2025",Platinum,150.0,Yes,Retail,
CUST-2855,  brandy lopez,brandy.lopez@yahoo.com,729.891.5028,canada,2025-08-22,bronze,150.0,,retail ,
CUST-2856,Walter Schneider,walter.schneider@outlook.com,978.692.7155,Britain,07/22/2024,GOLD,45.0,TRUE,Wholesale,VIP - handle with care
CUST-2857,James Rhodes,james.rhodes@company.co,(495) 278-8069,Germany,12/08/2025,Silver,66.0,Yes,Wholesale,VIP - handle with care
CUST-2858,Laura Martinez,laura.martinez@hotmail.com,484.139.7612,Australia,18-Mar-2021,,150.0,Yes,Retail,
CUST-2859,Kristen Rodriguez  ,kristen.rodriguez@yahoo.com,(681) 736-8236,United Kingdom,"January 03, 2022",GOLD,51.0,Yes,B2B,VIP - handle with care
CUST-2860,Rebecca Norris,rebecca.norris@company.co,5465062318,ZA,"May 26, 2022",Bronze,68.0,,Wholesale,VIP - handle with care
CUST-2861,Brian Watson,brian.watson@hotmail.com,(288) 688-1571,Australia,09/05/2021,Silver,-3.0,,vip,called twice re: refund
CUST-2862,KAYLEE MENDOZA,kaylee.mendoza@,+1-953-332-8673,BR,12-Jan-2024,bronze,40.0,Y,retail ,
CUST-2863,Mrs. Marie Morrow,mrs..marie.morrow@gmail.com,(575) 288-3207,Canada,27-Nov-2021,,44.0,,VIP,
CUST-2864,Daniel Torres,daniel.torres@hotmail.com,8777199299,RSA,20-Mar-2021,,150.0,,Wholesale,called twice re: refund
CUST-2865,Jenny Myers,jenny.myers@outlook.com,+1-630-307-8452,DE,2026/03/20,Silver,35.0,No,Retail,
CUST-2866,David Williams,david.williams@company.co,919.835.2268,Germany,09/14/2021,,33.0,Y,Retail,called twice re: refund
CUST-2867,angela pierce,angela.pierce@outlook.com,+1-481-542-4007,india,19-May-2025,bronze,56.0,Yes,VIP,called twice re: refund
CUST-2868,Victor Miranda,victor.miranda@gmail.com,call-me-maybe,Australia,2021/07/14,bronze,45.0,No,retail ,
CUST-2869, Thomas Willis,thomas.willis@yahoo.com,662.672.8242,Brazil,04-Mar-2026,GOLD,68.0,TRUE,retail ,
CUST-2870,BRENDA BARNES,brenda.barnes@outlook.com,(516) 959-2015,South Africa,2024/10/31,Gold,41.0,1,retail ,called twice re: refund
CUST-2871,Lori Nelson,lori.nelson@hotmail.com,+1-823-508-3805,Germany,"April 26, 2022",,73.0,Yes,VIP,
CUST-2872,Donald Curry,donald.curry@hotmail.com,+1-586-966-3716,South Africa,2025/02/25,Platinum,36.0,Y,Wholesale,N/A
CUST-2873,Kyle Boyd,kyle.boyd@yahoo.com,363,USA,03/26/2021,Gold,29.0,TRUE,VIP,
CUST-2874, Carl Allen,carl.allen@outlook.com,+1-232-324-1679,australia,2023/11/17,Gold,150.0,TRUE,Wholesale,N/A
CUST-2875,Tracy Williams,tracy.williams@hotmail.com,+1-317-500-6438,USA,03-Apr-2024,GOLD,64.0,N,Wholesale,
CUST-2876,Alejandro Andersen,alejandro.andersen@outlook.com,144.589.1768,Australia,2025-08-25,bronze,49.0,Yes,B2B,VIP - handle with care
CUST-2877,Amanda Andrews,amanda.andrews@gmail.com,983.761.8359,Canada,06/03/2025,,62.0,Yes,Wholesale,N/A
CUST-2878,SARAH JOHNSON  ,sarah.johnson@outlook.com,(447) 968-3140,Nigéria,2023/03/09,,64.0,1,Wholesale,
CUST-2879,Kevin Long DDS,kevin.long.dds@yahoo.com,(306) 885-6476,CA,02/11/2024,Platinum,53.0,,Wholesale,
CUST-2880,Christian Porter,christian.porter@@company.co,185.669.3538,RSA,10/18/2021,GOLD,150.0,1,B2B,VIP - handle with care
CUST-2881,Kyle Holt,kyle.holt@hotmail.com,###-###-####,S. Africa,2024-12-02,,27.0,1,Wholesale,VIP - handle with care
CUST-2882,Matthew Jones,matthew.jones@yahoo.com,(981) 239-2177,germany,15/08/2023,Platinum,54.0,FALSE,vip,called twice re: refund
CUST-2883,MARK WALLACE,mark.wallace@gmail.com,310.651.1004,AU,08/18/2024,Platinum,,No,VIP,
CUST-2884,Sydney Navarro,sydney.navarro@yahoo.com,+1-653-326-4734,FR,2026/03/13,Silver,43.0,Yes,B2B,
CUST-2885,John Butler,john.butler@outlook.com,call-me-maybe,Nigeria,02/07/2023,,50.0,Y,Wholesale,N/A
CUST-2886, Alan Rodriguez,alan.rodriguez@company.co,5725839545,U.K.,08/15/2024,Gold,63.0,Yes,Wholesale,
CUST-2887,Vincent Bryant,vincent.bryant@company.co,862.662.6731,NG,04/22/2025,Silver,27.0,,VIP,
CUST-2888,Austin Arnold,austin.arnold @hotmail.com,171.533.1153,BR,05/09/2025,Silver,46.0,FALSE,B2B,N/A
CUST-2889,Shannon Martin,shannon.martin@outlook.com,+1-133-339-2225,canada,08/10/2023,,47.0,N,VIP,N/A
CUST-2890,Samantha Ryan,samantha.ryan@company.co,621.869.7784,USA,2022-08-21,Bronze,34.0,Yes,Wholesale,VIP - handle with care
CUST-2891,Richard Scott,richard.scott@company.co,(512) 576-3451,Australia,2023-06-29,GOLD,-2.0,FALSE,VIP,
CUST-2892,Justin Chang,justin.chang@gmail.com,4359047033,australia,30-Jul-2021,GOLD,38.0,Y,B2B,N/A
CUST-2893,NICHOLAS  DUNCAN,nicholas.duncan@outlook.com,(748) 950-6738,Deutschland,28/06/2021,,54.0,TRUE,Wholesale,N/A
CUST-2894,Rebecca Graves,rebecca.graves@yahoo.com,(722) 674-3348,Nigéria,2025-03-18,,27.0,1,retail ,called twice re: refund
CUST-2895,JESSICA CARPENTER,jessica.carpenteryahoo.com,6524258886,FR,2025/07/21,Bronze,44.0,0,Retail,N/A
CUST-2896,Christine Howard,christine.howard@outlook.com,###-###-####,nigeria,15-Apr-2022,,60.0,FALSE,VIP,
CUST-2897,George Williams,george.williams@gmail.com,(430) 523-2744,Deutschland,2022/06/05,Silver,55.0,1,vip,
CUST-2898,Stacie Alvarez,stacie.alvarez @company.co,+1-722-556-3376,france,19-May-2025,Gold,39.0,N,retail ,VIP - handle with care
CUST-2899,Jennifer Wright,jennifer.wright@yahoo.com,9611872772,UK,11-Feb-2021,Bronze,35.0,TRUE,Retail,called twice re: refund
CUST-2900,Ryan Macdonald,ryan.macdonald @gmail.com,8603842555,Australia,14/12/2025,Gold,-5.0,Yes,Wholesale,
CUST-2901,Jacqueline Simpson,jacqueline.simpson@company.co,6562756645,United Kingdom,12-Mar-2022,,,0,VIP,VIP - handle with care
CUST-2902,Cory Lester,cory.lester@outlook.com,+1-562-664-6219,RSA,12-Jun-2024,,49.0,0,Wholesale,called twice re: refund
CUST-2903,Cameron Ingram,cameron.ingram@hotmail.com,278.709.3384,RSA,09/09/2025,Bronze,40.0,No,Wholesale,VIP - handle with care
CUST-2904,BIANCA RILEY,bianca.riley@yahoo.com,+1-325-151-8248,England,06/05/2023,,-1.0,Y,Wholesale,
CUST-2905,Erin Davis,erin.davis@outlook.com,7268536329,AU,2024/12/01,GOLD,45.0,N,Wholesale,called twice re: refund
CUST-2906,stephanie pearson,stephanie.pearson@outlook.com,316.727.5045,IN,2025/05/12,GOLD,41.0,,Retail,
CUST-2907,Edward Gordon,edward.gordon@company.co,+1-511-557-5245,DE,2023-07-05,Platinum,28.0,Yes,Retail,
CUST-2908,Amanda Clark,amanda.clark@gmail.com,500.846.6214,Britain,20-Jun-2024,,73.0,,retail ,
CUST-2909,JOSEPH FERGUSON  ,joseph.ferguson@gmail.com,(759) 653-8314,AU,25/02/2024,Platinum,53.0,No,Wholesale,
CUST-2910,Colin Carlson,colin.carlson@hotmail.com,call-me-maybe,nigeria,2024-05-21,Gold,44.0,TRUE,B2B,
CUST-2911,Jessica Mccarthy,jessica.mccarthy@yahoo.com,4081321557,England,2023/05/08,GOLD,58.0,Yes,Retail,
CUST-2912,Bobby Barnett,bobby.barnett@gmail.com,(125) 260-2747,Canada,07/11/2025,Silver,42.0,N,VIP,
CUST-2913,Angela Gilmore,angela.gilmore@yahoocom,7977258448,nigeria,2025-13-05,Bronze,41.0,FALSE,Wholesale,
CUST-2914,Andrew Camacho,andrew.camacho@hotmail.com,1288873941,Nigéria,2021-09-22,Gold,-4.0,N,Wholesale,VIP - handle with care
CUST-2915,Vernon Booth,vernon.booth@gmail.com,+1-485-466-8239,Nigéria,10/04/2026,Silver,62.0,1,vip,
CUST-2916,Kevin Santos,kevin.santos@gmail.com,+1-428-701-4520,Britain,29/11/2024,bronze,150.0,0,B2B,N/A
CUST-2917,Joseph Martin,joseph.martin@hotmail.com,3631228934,DE,01/08/2024,GOLD,150.0,No,B2B,N/A
CUST-2918,Katrina Brown,katrina.brown@outlook.com,(199) 953-3481,FR,20/07/2023,bronze,40.0,1,Wholesale,
CUST-2919,Erica Gonzalez,erica.gonzalez@yahoo.com,904.546.3507,Germany,2022/06/13,Gold,150.0,FALSE,retail ,
CUST-2920,Amy Brooks,amy.brooks@gmail.com,(530) 571-3516,South Africa,"March 31, 2022",Silver,35.0,Yes,VIP,VIP - handle with care
CUST-2921,brenda graham  ,brenda.graham@hotmail.com,1054774352,germany,05/14/2025,Platinum,150.0,No,retail ,called twice re: refund
CUST-2922,LISA GREEN,lisa.green@outlook.com,858.584.6418,australia,11/20/2023,Gold,150.0,N,Wholesale,called twice re: refund
CUST-2923,Craig Wallace,craig.wallace@yahoo.com,+1-365-346-8569,australia,11/18/2025,,-4.0,No,vip,N/A
